tourney_date,tourney_name,surface,tourney_level,round,first_player_height,first_player_age,first_player_rank,first_player_ace,first_player_double_fault,second_player_height,second_player_age,second_player_rank,second_player_ace,second_player_double_fault,first_player,second_player,winner_player,player1_AceAverage_AllTime,player2_AceAverage_AllTime,player1_AceAverage_surface,player2_AceAverage_surface,player1_win_avr_surface_alltime,player2_win_avr_surface_alltime,year,player1_win_avr_surface_and_year,player2_win_avr_surface_and_year
20130811,Cincinnati Masters,Hard,M,R32,196.0,22.6,10.0,13.0,2.0,180.0,29.1,20.0,4.0,1.0,Milos Raonic,Janko Tipsarevic,1,12.9,6.0,13.6,6.7,0.727,0.579,2013,0.762,0.467
20130811,Cincinnati Masters,Hard,M,R32,185.0,27.1,11.0,4.0,4.0,206.0,28.2,22.0,10.0,2.0,Richard Gasquet,John Isner,2,6.5,15.9,7.1,18.0,0.778,0.652,2013,0.727,0.652
20130811,Cincinnati Masters,Hard,M,R32,175.0,31.3,4.0,2.0,3.0,183.0,21.2,102.0,5.0,12.0,David Ferrer,Ryan Harrison,1,3.0,7.1,3.2,6.6,0.762,0.474,2013,0.765,0.5
20130811,Cincinnati Masters,Hard,M,R32,185.0,33.6,97.0,4.0,2.0,185.0,30.6,44.0,11.0,0.0,James Blake,Dmitry Tursunov,2,6.1,7.0,6.1,7.9,0.538,0.733,2013,0.538,0.733
20130811,Cincinnati Masters,Hard,M,R32,188.0,26.4,30.0,3.0,1.0,188.0,31.8,27.0,2.0,4.0,Jeremy Chardy,Feliciano Lopez,2,7.8,11.1,8.9,10.6,0.455,0.5,2013,0.5,0.545
20130811,Cincinnati Masters,Hard,M,R32,198.0,24.8,7.0,4.0,2.0,178.0,32.1,38.0,3.0,1.0,Juan Martin del Potro,Nikolay Davydenko,1,6.9,2.0,6.5,2.1,0.786,0.6,2013,0.786,0.55
20130811,Cincinnati Masters,Hard,M,R32,178.0,29.8,26.0,5.0,4.0,185.0,32.0,5.0,8.0,1.0,Philipp Kohlschreiber,Roger Federer,2,5.4,6.4,6.1,6.4,0.538,0.765,2013,0.545,0.765
20130811,Cincinnati Masters,Hard,M,R32,188.0,35.3,13.0,5.0,3.0,190.0,27.3,46.0,3.0,5.0,Tommy Haas,Marcel Granollers,1,5.8,3.8,5.4,3.7,0.704,0.467,2013,0.704,0.467
20130811,Cincinnati Masters,Hard,M,R32,190.0,28.2,185.0,1.0,7.0,188.0,22.2,29.0,11.0,1.0,Brian Baker,Grigor Dimitrov,2,6.7,7.8,6.7,9.0,0.5,0.571,2013,0.6,0.5
20130811,Cincinnati Masters,Hard,M,R32,178.0,32.1,100.0,2.0,2.0,185.0,27.1,3.0,3.0,1.0,Benjamin Becker,Rafael Nadal,2,7.5,2.6,7.8,3.2,0.231,1.0,2013,0.25,1.0
20130811,Cincinnati Masters,Hard,M,R32,196.0,27.9,6.0,8.0,3.0,185.0,32.0,39.0,0.0,5.0,Tomas Berdych,Jarkko Nieminen,1,7.7,2.8,7.6,3.1,0.741,0.609,2013,0.76,0.619
20130811,Cincinnati Masters,Hard,M,R32,180.0,31.2,23.0,7.0,4.0,183.0,28.3,9.0,11.0,4.0,Tommy Robredo,Stan Wawrinka,1,4.0,6.2,6.5,7.8,0.333,0.636,2013,0.25,0.667
20130811,Cincinnati Masters,Hard,M,R32,185.0,31.6,36.0,16.0,6.0,185.0,34.7,57.0,5.0,6.0,Julien Benneteau,Radek Stepanek,1,6.2,4.6,6.4,5.4,0.545,0.7,2013,0.571,0.7
20130811,Cincinnati Masters,Hard,M,R32,190.0,26.2,2.0,1.0,0.0,183.0,31.1,25.0,1.0,7.0,Andy Murray,Mikhail Youzhny,1,7.6,4.1,7.2,3.8,0.87,0.5,2013,0.842,0.5
20130811,Cincinnati Masters,Hard,M,R16,180.0,22.6,80.0,2.0,3.0,188.0,26.2,1.0,5.0,2.0,David Goffin,Novak Djokovic,2,2.9,6.3,2.9,6.1,0.375,0.88,2013,0.357,0.88
20130811,Cincinnati Masters,Hard,M,R16,206.0,28.2,22.0,13.0,2.0,196.0,22.6,10.0,4.0,3.0,John Isner,Milos Raonic,1,15.8,12.9,17.7,13.6,0.667,0.739,2013,0.667,0.773
20130811,Cincinnati Masters,Hard,M,R16,175.0,31.3,4.0,4.0,0.0,185.0,30.6,44.0,6.0,2.0,David Ferrer,Dmitry Tursunov,2,3.0,7.1,3.2,8.1,0.773,0.75,2013,0.778,0.75
20130811,Cincinnati Masters,Hard,M,R16,188.0,31.8,27.0,11.0,3.0,198.0,24.8,7.0,5.0,1.0,Feliciano Lopez,Juan Martin del Potro,2,10.8,6.8,9.9,6.4,0.538,0.793,2013,0.583,0.793
20130811,Cincinnati Masters,Hard,M,R16,188.0,35.3,13.0,10.0,4.0,185.0,32.0,5.0,10.0,4.0,Tommy Haas,Roger Federer,2,5.8,6.4,5.4,6.5,0.714,0.778,2013,0.714,0.778
20130811,Cincinnati Masters,Hard,M,R16,188.0,22.2,29.0,12.0,4.0,185.0,27.1,3.0,4.0,2.0,Grigor Dimitrov,Rafael Nadal,2,7.9,2.6,9.0,3.2,0.591,1.0,2013,0.529,1.0
20130811,Cincinnati Masters,Hard,M,R16,180.0,31.2,23.0,2.0,2.0,196.0,27.9,6.0,6.0,0.0,Tommy Robredo,Tomas Berdych,2,4.1,7.7,6.6,7.6,0.429,0.75,2013,0.4,0.769
20130811,Cincinnati Masters,Hard,M,R16,185.0,31.6,36.0,2.0,5.0,190.0,26.2,2.0,7.0,2.0,Julien Benneteau,Andy Murray,2,6.4,7.4,6.8,6.9,0.565,0.875,2013,0.591,0.85
20130811,Cincinnati Masters,Hard,M,QF,206.0,28.2,22.0,9.0,0.0,188.0,26.2,1.0,9.0,5.0,John Isner,Novak Djokovic,1,15.7,6.2,17.5,6.1,0.68,0.885,2013,0.68,0.885
20130811,Cincinnati Masters,Hard,M,QF,185.0,30.6,44.0,7.0,2.0,198.0,24.8,7.0,15.0,4.0,Dmitry Tursunov,Juan Martin del Potro,2,7.1,6.8,7.9,6.4,0.765,0.8,2013,0.765,0.8
20130811,Cincinnati Masters,Hard,M,QF,185.0,27.1,3.0,3.0,1.0,185.0,32.0,5.0,4.0,0.0,Rafael Nadal,Roger Federer,1,2.6,6.5,3.2,6.7,1.0,0.789,2013,1.0,0.789
20130811,Cincinnati Masters,Hard,M,QF,196.0,27.9,6.0,2.0,1.0,190.0,26.2,2.0,10.0,2.0,Tomas Berdych,Andy Murray,1,7.6,7.4,7.6,6.9,0.759,0.88,2013,0.778,0.857
20130811,Cincinnati Masters,Hard,M,SF,198.0,24.8,7.0,10.0,9.0,206.0,28.2,22.0,23.0,6.0,Juan Martin del Potro,John Isner,2,7.0,15.5,6.7,17.2,0.806,0.692,2013,0.806,0.692
20130811,Cincinnati Masters,Hard,M,SF,185.0,27.1,3.0,7.0,6.0,196.0,27.9,6.0,6.0,4.0,Rafael Nadal,Tomas Berdych,1,2.6,7.5,3.2,7.4,1.0,0.767,2013,1.0,0.786
20130811,Cincinnati Masters,Hard,M,F,206.0,28.2,22.0,11.0,1.0,185.0,27.1,3.0,6.0,2.0,John Isner,Rafael Nadal,2,15.7,2.6,17.4,3.2,0.704,1.0,2013,0.704,1.0
20130818,Winston-Salem,Hard,A,R64,203.0,26.2,71.0,9.0,7.0,175.0,23.1,126.0,7.0,0.0,Kenny De Schepper,Ricardas Berankis,2,8.3,6.4,2.0,5.8,0.0,0.5,2013,0.0,0.5
20130818,Winston-Salem,Hard,A,R64,190.0,29.9,558.0,1.0,3.0,183.0,25.3,64.0,2.0,1.0,Frederik Nielsen,Roberto Bautista Agut,2,3.0,2.2,,2.0,,0.5,2013,,0.333
20130818,Winston-Salem,Hard,A,R64,188.0,31.6,173.0,5.0,3.0,185.0,23.2,83.0,5.0,1.0,Mardy Fish,Evgeny Donskoy,1,5.3,6.0,5.3,6.3,0.429,0.385,2013,0.429,0.417
20130818,Winston-Salem,Hard,A,R64,188.0,30.2,73.0,7.0,7.0,183.0,26.8,61.0,4.0,3.0,Guillermo Garcia Lopez,Grega Zemlja,1,3.2,7.3,7.3,5.6,0.0,0.333,2013,0.0,0.3
20130818,Winston-Salem,Hard,A,R64,178.0,30.3,75.0,7.0,1.0,198.0,32.0,54.0,6.0,3.0,Alex Bogomolov Jr,Victor Hanescu,1,2.3,3.3,2.5,4.0,0.333,0.364,2013,0.333,0.4
20130818,Winston-Salem,Hard,A,R64,185.0,20.9,87.0,5.0,7.0,180.0,22.6,66.0,4.0,2.0,Jack Sock,David Goffin,2,6.8,2.8,6.8,2.9,0.364,0.353,2013,0.364,0.333
20130818,Winston-Salem,Hard,A,R64,193.0,24.9,101.0,6.0,1.0,190.0,26.0,69.0,13.0,2.0,Thiemo De Bakker,Igor Sijsling,1,5.9,8.2,8.0,7.0,0.333,0.294,2013,0.333,0.312
20130818,Winston-Salem,Hard,A,R64,185.0,22.4,114.0,4.0,5.0,185.0,33.6,100.0,6.0,4.0,Rhyne Williams,James Blake,2,9.1,6.0,11.1,5.9,0.286,0.5,2013,0.286,0.5
20130818,Winston-Salem,Hard,A,R64,173.0,35.3,92.0,6.0,7.0,175.0,25.6,109.0,7.0,6.0,Michael Russell,Tim Smyczek,2,2.2,4.6,2.4,5.4,0.444,0.3,2013,0.444,0.3
20130818,Winston-Salem,Hard,A,R64,183.0,25.1,63.0,2.0,2.0,190.0,26.3,59.0,8.0,2.0,Adrian Mannarino,Robin Haase,2,6.0,5.3,4.0,6.3,0.333,0.333,2013,0.333,0.3
20130818,Winston-Salem,Hard,A,R64,185.0,23.2,94.0,7.0,0.0,188.0,26.2,81.0,6.0,7.0,Guido Pella,Leonardo Mayer,1,3.7,4.6,2.2,2.8,0.25,0.5,2013,0.25,0.5
20130818,Winston-Salem,Hard,A,R64,188.0,23.2,95.0,11.0,1.0,188.0,26.9,65.0,12.0,3.0,Guillaume Rufin,Denis Istomin,1,5.8,5.9,4.8,6.0,0.4,0.586,2013,0.5,0.577
20130818,Winston-Salem,Hard,A,R64,190.0,31.2,70.0,3.0,2.0,190.0,31.5,80.0,9.0,1.0,Lukasz Kubot,Nicolas Mahut,2,6.4,9.3,5.8,,0.375,,2013,0.333,
20130818,Winston-Salem,Hard,A,R64,185.0,28.0,60.0,12.0,0.0,188.0,29.7,68.0,4.0,5.0,Daniel Gimeno Traver,Edouard Roger Vasselin,1,5.2,4.2,6.6,4.5,0.429,0.4,2013,0.5,0.385
20130818,Winston-Salem,Hard,A,R64,185.0,19.6,1149.0,0.0,6.0,180.0,30.0,62.0,0.0,0.0,Romain Bogaerts,Yen Hsun Lu,2,,4.0,,3.9,,0.412,2013,,0.438
20130818,Winston-Salem,Hard,A,R64,188.0,23.6,121.0,6.0,1.0,183.0,31.0,133.0,5.0,4.0,Steve Johnson,Bobby Reynolds,1,9.3,9.0,8.4,5.0,0.286,0.333,2013,0.286,0.333
20130818,Winston-Salem,Hard,A,R32,175.0,23.1,126.0,6.0,1.0,180.0,21.0,105.0,4.0,1.0,Ricardas Berankis,Denis Kudla,1,6.4,3.7,5.9,2.3,0.545,0.0,2013,0.545,0.0
20130818,Winston-Salem,Hard,A,R32,183.0,25.3,64.0,1.0,0.0,190.0,24.1,46.0,6.0,5.0,Roberto Bautista Agut,Martin Klizan,1,2.2,6.0,2.0,6.8,0.533,0.286,2013,0.4,0.308
20130818,Winston-Salem,Hard,A,R32,188.0,31.6,173.0,10.0,4.0,185.0,32.0,40.0,7.0,0.0,Mardy Fish,Jarkko Nieminen,2,5.2,2.8,5.2,3.0,0.5,0.583,2013,0.5,0.591
20130818,Winston-Salem,Hard,A,R32,198.0,25.8,29.0,9.0,3.0,188.0,30.2,73.0,3.0,8.0,Sam Querrey,Guillermo Garcia Lopez,1,12.8,3.3,12.3,7.2,0.571,0.25,2013,0.571,0.333
20130818,Winston-Salem,Hard,A,R32,178.0,30.3,75.0,1.0,1.0,185.0,24.3,96.0,1.0,2.0,Alex Bogomolov Jr,Joao Sousa,1,2.9,3.2,3.1,1.8,0.429,0.2,2013,0.429,0.25
20130818,Winston-Salem,Hard,A,R32,185.0,30.6,35.0,9.0,7.0,180.0,22.6,66.0,7.0,6.0,Dmitry Tursunov,David Goffin,1,7.1,2.9,7.9,2.9,0.722,0.389,2013,0.722,0.375
20130818,Winston-Salem,Hard,A,R32,193.0,24.9,101.0,9.0,2.0,183.0,32.2,32.0,11.0,9.0,Thiemo De Bakker,Jurgen Melzer,2,5.9,4.6,7.5,4.5,0.5,0.55,2013,0.5,0.529
20130818,Winston-Salem,Hard,A,R32,185.0,33.6,100.0,3.0,1.0,196.0,24.2,27.0,12.0,6.0,James Blake,Benoit Paire,2,6.0,8.5,5.9,9.4,0.533,0.524,2013,0.533,0.471
20130818,Winston-Salem,Hard,A,R32,188.0,29.7,30.0,11.0,6.0,175.0,25.6,109.0,7.0,4.0,Fernando Verdasco,Tim Smyczek,1,5.6,4.7,3.9,5.5,0.286,0.364,2013,0.286,0.364
20130818,Winston-Salem,Hard,A,R32,190.0,26.3,59.0,10.0,6.0,196.0,28.0,45.0,7.0,6.0,Robin Haase,Lukas Rosol,1,5.4,6.2,6.5,6.5,0.385,0.4,2013,0.364,0.385
20130818,Winston-Salem,Hard,A,R32,185.0,23.2,94.0,0.0,2.0,193.0,26.9,43.0,6.0,0.0,Guido Pella,Gael Monfils,2,3.9,7.6,3.2,11.1,0.4,0.571,2013,0.4,0.545
20130818,Winston-Salem,Hard,A,R32,180.0,31.3,22.0,10.0,1.0,188.0,23.2,95.0,6.0,2.0,Tommy Robredo,Guillaume Rufin,1,4.0,6.1,6.0,5.8,0.375,0.5,2013,0.333,0.6
20130818,Winston-Salem,Hard,A,R32,185.0,29.3,31.0,1.0,3.0,190.0,31.5,80.0,5.0,7.0,Juan Monaco,Nicolas Mahut,1,2.1,9.3,2.0,9.0,0.2,1.0,2013,0.2,1.0
20130818,Winston-Salem,Hard,A,R32,180.0,24.7,38.0,15.0,5.0,185.0,28.0,60.0,3.0,4.0,Alexandr Dolgopolov,Daniel Gimeno Traver,1,6.6,5.4,5.4,7.2,0.357,0.5,2013,0.333,0.571
20130818,Winston-Salem,Hard,A,R32,180.0,30.0,62.0,3.0,4.0,180.0,27.5,55.0,1.0,3.0,Yen Hsun Lu,Pablo Andujar,1,3.8,1.5,3.7,1.4,0.444,0.222,2013,0.471,0.25
20130818,Winston-Salem,Hard,A,R32,188.0,23.6,121.0,15.0,2.0,190.0,29.4,23.0,10.0,4.0,Steve Johnson,Andreas Seppi,1,9.0,5.2,8.1,5.9,0.375,0.579,2013,0.375,0.579
20130818,Winston-Salem,Hard,A,R16,175.0,23.1,126.0,2.0,3.0,183.0,25.3,64.0,5.0,2.0,Ricardas Berankis,Roberto Bautista Agut,1,6.4,2.1,5.9,1.9,0.583,0.562,2013,0.583,0.455
20130818,Winston-Salem,Hard,A,R16,198.0,25.8,29.0,19.0,2.0,185.0,32.0,40.0,6.0,2.0,Sam Querrey,Jarkko Nieminen,1,12.7,2.9,12.2,3.2,0.591,0.6,2013,0.591,0.609
20130818,Winston-Salem,Hard,A,R16,185.0,30.6,35.0,14.0,5.0,178.0,30.3,75.0,4.0,3.0,Dmitry Tursunov,Alex Bogomolov Jr,1,7.2,2.7,7.9,2.9,0.737,0.5,2013,0.737,0.5
20130818,Winston-Salem,Hard,A,R16,183.0,32.2,32.0,1.0,4.0,196.0,24.2,27.0,6.0,2.0,Jurgen Melzer,Benoit Paire,1,4.8,8.6,4.8,9.5,0.571,0.545,2013,0.556,0.5
20130818,Winston-Salem,Hard,A,R16,190.0,26.3,59.0,6.0,4.0,188.0,29.7,30.0,10.0,9.0,Robin Haase,Fernando Verdasco,2,5.5,5.8,6.7,4.8,0.429,0.375,2013,0.417,0.375
20130818,Winston-Salem,Hard,A,R16,180.0,31.3,22.0,1.0,0.0,193.0,26.9,43.0,5.0,5.0,Tommy Robredo,Gael Monfils,2,4.2,7.6,6.4,10.7,0.444,0.6,2013,0.429,0.583
20130818,Winston-Salem,Hard,A,R16,185.0,29.3,31.0,2.0,2.0,180.0,24.7,38.0,7.0,4.0,Juan Monaco,Alexandr Dolgopolov,2,2.0,6.8,1.8,6.1,0.333,0.4,2013,0.333,0.385
20130818,Winston-Salem,Hard,A,R16,188.0,23.6,121.0,5.0,0.0,180.0,30.0,62.0,6.0,0.0,Steve Johnson,Yen Hsun Lu,2,9.5,3.8,8.9,3.7,0.444,0.474,2013,0.444,0.5
20130818,Winston-Salem,Hard,A,QF,198.0,25.8,29.0,10.0,5.0,175.0,23.1,126.0,4.0,5.0,Sam Querrey,Ricardas Berankis,1,12.9,6.2,12.5,5.6,0.609,0.615,2013,0.609,0.615
20130818,Winston-Salem,Hard,A,QF,183.0,32.2,32.0,2.0,2.0,185.0,30.6,35.0,8.0,4.0,Jurgen Melzer,Dmitry Tursunov,1,4.7,7.4,4.6,8.2,0.591,0.75,2013,0.579,0.75
20130818,Winston-Salem,Hard,A,QF,193.0,26.9,43.0,7.0,1.0,188.0,29.7,30.0,11.0,12.0,Gael Monfils,Fernando Verdasco,1,7.5,5.9,10.4,5.3,0.625,0.444,2013,0.615,0.444
20130818,Winston-Salem,Hard,A,QF,180.0,24.7,38.0,9.0,3.0,180.0,30.0,62.0,5.0,5.0,Alexandr Dolgopolov,Yen Hsun Lu,1,6.8,3.9,6.1,3.8,0.438,0.5,2013,0.429,0.526
20130818,Winston-Salem,Hard,A,SF,198.0,25.8,29.0,12.0,1.0,183.0,32.2,32.0,6.0,3.0,Sam Querrey,Jurgen Melzer,2,12.8,4.6,12.4,4.5,0.625,0.609,2013,0.625,0.6
20130818,Winston-Salem,Hard,A,SF,180.0,24.7,38.0,9.0,6.0,193.0,26.9,43.0,6.0,5.0,Alexandr Dolgopolov,Gael Monfils,2,6.9,7.5,6.3,10.2,0.471,0.647,2013,0.467,0.643
20130818,Winston-Salem,Hard,A,F,183.0,32.2,32.0,2.0,1.0,193.0,26.9,43.0,1.0,2.0,Jurgen Melzer,Gael Monfils,1,4.6,7.5,4.6,10.2,0.625,0.647,2013,0.619,0.643
20130826,US Open,Hard,G,R128,188.0,26.2,1.0,10.0,1.0,175.0,23.1,112.0,3.0,4.0,Novak Djokovic,Ricardas Berankis,1,6.3,6.1,6.2,5.5,0.852,0.571,2013,0.852,0.571
20130826,US Open,Hard,G,R128,178.0,32.1,87.0,8.0,5.0,196.0,28.0,45.0,18.0,14.0,Benjamin Becker,Lukas Rosol,1,7.2,6.2,7.4,6.5,0.214,0.375,2013,0.231,0.357
20130826,US Open,Hard,G,R128,185.0,32.0,41.0,6.0,3.0,190.0,31.2,71.0,5.0,14.0,Jarkko Nieminen,Lukasz Kubot,1,2.9,6.2,3.3,5.4,0.577,0.333,2013,0.583,0.286
20130826,US Open,Hard,G,R128,185.0,24.4,95.0,5.0,2.0,188.0,22.2,29.0,13.0,7.0,Joao Sousa,Grigor Dimitrov,1,3.0,8.0,1.7,9.2,0.167,0.565,2013,0.2,0.5
20130826,US Open,Hard,G,R128,196.0,24.3,28.0,29.0,11.0,178.0,30.3,73.0,2.0,6.0,Benoit Paire,Alex Bogomolov Jr,2,8.5,2.8,9.4,3.0,0.522,0.444,2013,0.474,0.444
20130826,US Open,Hard,G,R128,175.0,25.6,109.0,4.0,3.0,183.0,21.5,149.0,7.0,5.0,Tim Smyczek,James Duckworth,1,4.9,14.2,5.7,15.1,0.333,0.429,2013,0.333,0.429
20130826,US Open,Hard,G,R128,190.0,27.3,43.0,13.0,9.0,190.0,25.4,256.0,5.0,9.0,Marcel Granollers,Jurgen Zopp,1,3.7,4.7,3.7,,0.438,,2013,0.438,
20130826,US Open,Hard,G,R128,193.0,29.4,128.0,9.0,1.0,178.0,26.2,18.0,3.0,7.0,Rajeev Ram,Fabio Fognini,1,7.4,2.7,5.3,2.5,0.143,0.364,2013,0.167,0.4
20130826,US Open,Hard,G,R128,185.0,31.6,107.0,7.0,8.0,188.0,35.3,13.0,14.0,5.0,Paul Henri Mathieu,Tommy Haas,2,4.5,5.9,3.8,5.5,0.0,0.69,2013,0.0,0.69
20130826,US Open,Hard,G,R128,180.0,30.0,60.0,4.0,4.0,185.0,28.0,61.0,14.0,4.0,Yen Hsun Lu,Daniel Gimeno Traver,1,3.9,5.4,3.9,6.8,0.476,0.444,2013,0.5,0.5
20130826,US Open,Hard,G,R128,180.0,22.7,72.0,7.0,8.0,180.0,24.7,37.0,6.0,4.0,David Goffin,Alexandr Dolgopolov,2,3.0,7.0,3.2,6.4,0.368,0.444,2013,0.353,0.438
20130826,US Open,Hard,G,R128,190.0,31.5,78.0,6.0,5.0,183.0,31.1,24.0,8.0,3.0,Nicolas Mahut,Mikhail Youzhny,2,9.1,4.0,7.0,3.6,0.5,0.471,2013,0.5,0.467
20130826,US Open,Hard,G,R128,183.0,32.2,27.0,4.0,2.0,185.0,23.2,102.0,5.0,1.0,Jurgen Melzer,Evgeny Donskoy,2,4.6,6.0,4.5,6.2,0.64,0.357,2013,0.636,0.385
20130826,US Open,Hard,G,R128,185.0,24.1,146.0,8.0,6.0,190.0,26.0,68.0,13.0,3.0,Peter Gojowczyk,Igor Sijsling,1,,8.3,,7.3,,0.278,2013,,0.294
20130826,US Open,Hard,G,R128,180.0,32.5,66.0,8.0,7.0,190.0,28.3,185.0,14.0,10.0,Lleyton Hewitt,Brian Baker,1,5.8,5.9,5.4,5.9,0.5,0.429,2013,0.533,0.5
20130826,US Open,Hard,G,R128,188.0,30.2,74.0,13.0,3.0,198.0,24.9,6.0,13.0,4.0,Guillermo Garcia Lopez,Juan Martin del Potro,2,3.3,7.0,6.4,6.8,0.2,0.781,2013,0.25,0.781
20130826,US Open,Hard,G,R128,190.0,26.2,3.0,3.0,0.0,190.0,33.2,49.0,2.0,6.0,Andy Murray,Michael Llodra,1,7.5,8.0,7.0,7.2,0.846,0.5,2013,0.818,0.5
20130826,US Open,Hard,G,R128,198.0,32.0,54.0,5.0,1.0,188.0,26.2,81.0,8.0,8.0,Victor Hanescu,Leonardo Mayer,2,3.4,4.6,4.2,3.4,0.333,0.4,2013,0.364,0.4
20130826,US Open,Hard,G,R128,183.0,24.0,157.0,3.0,7.0,190.0,24.1,46.0,4.0,5.0,Donald Young,Martin Klizan,1,1.7,6.0,1.7,6.7,0.333,0.267,2013,0.333,0.286
20130826,US Open,Hard,G,R128,185.0,29.4,32.0,1.0,5.0,190.0,29.8,47.0,5.0,1.0,Juan Monaco,Florian Mayer,2,2.0,4.1,1.9,4.1,0.286,0.357,2013,0.286,0.333
20130826,US Open,Hard,G,R128,185.0,33.1,113.0,14.0,5.0,190.0,29.5,23.0,12.0,4.0,Xavier Malisse,Andreas Seppi,2,6.8,5.3,7.3,6.2,0.474,0.55,2013,0.474,0.55
20130826,US Open,Hard,G,R128,180.0,28.5,114.0,5.0,3.0,185.0,25.8,84.0,11.0,5.0,Somdev Devvarman,Lukas Lacko,1,4.8,5.8,4.9,5.7,0.562,0.429,2013,0.571,0.364
20130826,US Open,Hard,G,R128,188.0,23.6,116.0,11.0,10.0,180.0,27.2,89.0,10.0,7.0,Steve Johnson,Tobias Kamke,2,9.2,2.0,8.5,2.4,0.4,0.462,2013,0.4,0.455
20130826,US Open,Hard,G,R128,188.0,26.9,65.0,13.0,2.0,183.0,28.0,15.0,7.0,5.0,Denis Istomin,Nicolas Almagro,1,6.0,9.8,6.2,12.8,0.567,0.583,2013,0.556,0.583
20130826,US Open,Hard,G,R128,185.0,34.7,58.0,1.0,3.0,183.0,28.4,10.0,7.0,2.0,Radek Stepanek,Stan Wawrinka,2,4.6,6.3,5.4,8.1,0.636,0.583,2013,0.636,0.6
20130826,US Open,Hard,G,R128,208.0,34.4,79.0,38.0,8.0,185.0,33.6,100.0,9.0,6.0,Ivo Karlovic,James Blake,1,16.5,5.9,16.1,5.8,0.571,0.5,2013,0.571,0.5
20130826,US Open,Hard,G,R128,183.0,28.1,53.0,16.0,3.0,178.0,28.9,131.0,0.0,5.0,Marcos Baghdatis,Go Soeda,1,7.1,3.9,8.4,4.1,0.526,0.333,2013,0.467,0.222
20130826,US Open,Hard,G,R128,196.0,26.1,51.0,10.0,6.0,203.0,27.2,20.0,20.0,6.0,Daniel Brands,Kevin Anderson,2,8.4,10.5,8.7,10.7,0.538,0.677,2013,0.444,0.677
20130826,US Open,Hard,G,R128,185.0,29.5,108.0,14.0,2.0,185.0,31.6,35.0,7.0,6.0,Michal Przysiezny,Julien Benneteau,2,7.1,6.3,4.0,6.6,0.0,0.542,2013,0.0,0.565
20130826,US Open,Hard,G,R128,193.0,27.6,94.0,7.0,9.0,188.0,26.5,36.0,8.0,7.0,Sergiy Stakhovsky,Jeremy Chardy,2,6.2,7.7,7.3,8.4,0.429,0.417,2013,0.4,0.455
20130826,US Open,Hard,G,R128,180.0,21.0,104.0,7.0,5.0,198.0,20.1,82.0,10.0,8.0,Denis Kudla,Jiri Vesely,1,3.8,5.5,2.8,,0.0,,2013,0.0,
20130826,US Open,Hard,G,R128,183.0,31.6,80.0,2.0,6.0,196.0,27.9,5.0,10.0,3.0,Paolo Lorenzi,Tomas Berdych,2,2.8,7.5,2.2,7.3,0.375,0.742,2013,0.2,0.759
20130826,US Open,Hard,G,R128,173.0,35.3,92.0,6.0,4.0,185.0,27.1,9.0,7.0,7.0,Michael Russell,Richard Gasquet,2,2.4,6.5,2.8,7.0,0.4,0.75,2013,0.4,0.696
20130826,US Open,Hard,G,R128,203.0,21.7,302.0,18.0,8.0,185.0,33.2,150.0,3.0,2.0,Albano Olivetti,Stephane Robert,2,,4.5,,,,,2013,,
20130826,US Open,Hard,G,R128,193.0,23.3,96.0,11.0,13.0,188.0,23.2,91.0,10.0,9.0,Jan Lennard Struff,Guillaume Rufin,2,6.9,6.1,,5.9,,0.429,2013,,0.5
20130826,US Open,Hard,G,R128,185.0,30.7,34.0,16.0,3.0,181.0,24.1,106.0,13.0,8.0,Dmitry Tursunov,Aljaz Bedene,1,7.4,7.7,8.2,8.5,0.714,0.364,2013,0.714,0.143
20130826,US Open,Hard,G,R128,180.0,32.4,206.0,8.0,2.0,188.0,31.9,26.0,21.0,3.0,Florent Serra,Feliciano Lopez,2,2.0,10.8,2.5,10.0,0.0,0.5,2013,0.0,0.538
20130826,US Open,Hard,G,R128,203.0,26.2,69.0,18.0,11.0,190.0,23.0,124.0,6.0,1.0,Kenny De Schepper,Bradley Klahn,2,8.3,5.0,5.5,6.0,0.0,0.0,2013,0.0,0.0
20130826,US Open,Hard,G,R128,193.0,24.9,99.0,9.0,4.0,180.0,27.5,55.0,5.0,3.0,Thiemo De Bakker,Pablo Andujar,2,6.1,1.5,7.8,1.4,0.4,0.2,2013,0.4,0.222
20130826,US Open,Hard,G,R128,173.0,24.2,176.0,0.0,7.0,196.0,22.6,11.0,29.0,4.0,Thomas Fabbiano,Milos Raonic,2,,12.7,,13.2,,0.708,2013,,0.739
20130826,US Open,Hard,G,R128,203.0,22.7,14.0,2.0,11.0,175.0,30.1,247.0,9.0,4.0,Jerzy Janowicz,Maximo Gonzalez,2,11.2,,11.3,,0.467,,2013,0.467,
20130826,US Open,Hard,G,R128,185.0,20.9,86.0,6.0,8.0,185.0,29.4,163.0,10.0,5.0,Jack Sock,Philipp Petzschner,1,6.7,3.7,6.7,4.6,0.333,0.6,2013,0.333,0.6
20130826,US Open,Hard,G,R128,185.0,22.5,83.0,8.0,8.0,175.0,28.3,77.0,2.0,7.0,Andrey Kuznetsov,Dudi Sela,2,4.8,1.4,4.2,1.7,0.2,0.333,2013,0.25,0.25
20130826,US Open,Hard,G,R128,180.0,29.1,21.0,12.0,2.0,180.0,27.6,492.0,16.0,6.0,Janko Tipsarevic,Pablo Cuevas,1,6.0,3.5,6.6,,0.55,,2013,0.438,
